Sheet 1: PROJECT CATALYST FUND 9 METRICS - FINAL
,,,,
,,,,
,,,,
PROPOSALS,1105,,,
CHALLENGE FUND PROPOSALS,61,,,
,,,,
,,,,
PROPOSAL SCORES,VOTED,SPONSORED,,
AVG SCORE,4.11,4.37,,
MEDIAN SCORE,4.33,4.47,,
MIN SCORE,1.06,2.21,,
MAX SCORE,5.00,5.00,,
,,,,
,,,,
VOTES PER PROPOSAL,VOTED,SPONSORED,,
AVG VOTES,312,331,,
MEDIAN VOTES,231,293,,
MIN VOTES,110,135,,
MAX VOTES,2572,1152,,
,,,,
,,,,
ADA PER WALLET,,,,
AVG ADA/WALLET,321880,,,
MEDIAN ADA/WALLET,255192,,,
MIN ADA/WALLET,86204,,,
MAX ADA/WALLET,804495,,,
,,,,
,,,,
FUNDED PROPOSAL COUNT,,,,
TOTAL (VOTE) FUNDED,223,,,
TOTAL (SPONSOR) FUNDED,3,,,
TOTAL,226,,,
,,,,
,,,,
PROPOSAL BUDGETS,VOTED,SPONSORED,,
AVG BUDGET,"$129,865.45","$42,411.49",,
MEDIAN BUDGET,"$41,000.00","$27,900.00",,
MIN BUDGET,$100.00,$600.00,,
MAX BUDGET,"$12,800,000.00","$375,000.00",,
,,,,
,,,,
FUNDING,,,,
TOTAL (VOTE) FUNDED,"$12,939,102.00",223,,
TOTAL (SPONSOR) FUNDED,"$54,337.00",3,,
TOTALS,$12993439.00,226,,
AVG (ALL) AMOUNT FUNDED,"$57,493.09",,,
,,,,
,,,,
FUNDING METRICS,VOTED,SPONSORED,,
MIN FUNDED,$100,"$12,000.00",,
MAX FUNDED,"$759,000","$28,837.00",,
AVG FUNDED,"$60,747","$18,112.33",,

All Proposals: Table 1
Proposal,Overall score,Votes cast,YES,NO,Result,Meets approval threshold,REQUESTED $,STATUS,FUND DEPLETION,Reason for not funded status,,AVG ADA /VOTE
Following & Social Discovery Tool,4.07,149,4373618,90714725,-86341107,NO,"$72,000",NOT FUNDED,"$3,171",Approval Threshold,,638177
Lokole and Cardano Integration,4.30,166,17131790,103499720,-86367930,NO,"$67,200",NOT FUNDED,"$3,171",Approval Threshold,,726696
Refer to earn system for SPOs,4.09,155,4732434,91199028,-86466594,NO,"$98,000",NOT FUNDED,"$3,171",Approval Threshold,,618913
BEST WAY TO ATTRACT REAL GAMERS,4.57,222,7969351,94914491,-86945140,NO,"$54,810",NOT FUNDED,"$3,171",Approval Threshold,,463441
Cardano Swapping Application,3.48,124,1610020,88711099,-87101079,NO,"$16,400",NOT FUNDED,"$3,171",Approval Threshold,,728396
CarPool Onboard & Learning Platform,4.59,196,18157181,105456083,-87298902,NO,"$75,000",NOT FUNDED,"$3,171",Approval Threshold,,630680
Social Mobile NFT Game - Alpha,4.33,172,4750442,92096106,-87345664,NO,"$75,000",NOT FUNDED,"$3,171",Approval Threshold,,563061
Tokenization: Creator Economy,4.00,154,4885548,92285340,-87399792,NO,"$124,500",NOT FUNDED,"$3,171",Approval Threshold,,630980
Digital ID for paperless youth,4.26,205,18022391,105619954,-87597563,NO,"$150,000",NOT FUNDED,"$3,171",Approval Threshold,,603133
NFT 4 customer feedback - creators,4.62,225,21826849,109502216,-87675367,NO,"$122,500",NOT FUNDED,"$3,171",Approval Threshold,,583685
JUS: Decentralized On-Ramp + Credit,3.54,158,17368824,105379651,-88010827,NO,"$250,000",NOT FUNDED,"$3,171",Approval Threshold,,776889
Unsung NFT Marketplace with DeFi,4.17,143,3564327,91809896,-88245569,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,,666953
Fluent: Bridging TradFi+DeFi,4.05,177,14722358,103214193,-88491835,NO,"$250,000",NOT FUNDED,"$3,171",Approval Threshold,,666308
Conkis ~ Multiplayer strategy game,4.09,142,3612893,92119558,-88506665,NO,"$84,000",NOT FUNDED,"$3,171",Approval Threshold,,674172
MyUnbox,4.11,144,4037371,92778386,-88741015,NO,"$108,875",NOT FUNDED,"$3,171",Approval Threshold,,672332
360 virtual classrooms for museums,3.18,133,1529968,90497926,-88967958,NO,"$35,065",NOT FUNDED,"$3,171",Approval Threshold,,691939
Tellus2 – Gamifying Sustainability,4.09,162,6461778,95509150,-89047372,NO,"$160,000",NOT FUNDED,"$3,171",Approval Threshold,,629450
SharedLink - Fundraising for NGOs,4.40,174,4786147,94007600,-89221453,NO,"$98,000",NOT FUNDED,"$3,171",Approval Threshold,,567780
Dragon Warriors: Metaverse TCG,4.00,149,3274080,92659315,-89385235,NO,"$51,000",NOT FUNDED,"$3,171",Approval Threshold,,643848
"""Munchy Go"" Delivery Food dApp DAO",4.00,151,4475896,93921131,-89445235,NO,"$117,800",NOT FUNDED,"$3,171",Approval Threshold,,651636
DecentralizeMusic.com,3.25,154,2337049,92623551,-90286502,NO,"$110,000",NOT FUNDED,"$3,171",Approval Threshold,,616627
Work-iDID : Job Experience Tracker,3.61,146,2408820,92993881,-90585061,NO,"$108,000",NOT FUNDED,"$3,171",Approval Threshold,,653443
Create YOUR RPG Character with NFTs,3.48,139,1006639,91628506,-90621867,NO,"$55,000",NOT FUNDED,"$3,171",Approval Threshold,,666440
Cardano Virtual Convention,4.19,204,17760081,108440971,-90680890,NO,"$122,200",NOT FUNDED,"$3,171",Approval Threshold,,618633
Self-Hosted Full Node for End Users,4.11,195,5448477,96140028,-90691551,NO,"$180,000",NOT FUNDED,"$3,171",Approval Threshold,,520967
Fiat to NFT Payment Gateway,4.24,194,16998676,108005860,-91007184,NO,"$106,200",NOT FUNDED,"$3,171",Approval Threshold,,644353
dMAH - dMetaverse Auction House,4.29,207,19007137,110232673,-91225536,NO,"$155,070",NOT FUNDED,"$3,171",Approval Threshold,,624347
KudoProject,4.25,150,14705622,105968587,-91262965,NO,"$80,000",NOT FUNDED,"$3,171",Approval Threshold,,804495
MineFreeUkraine,4.55,263,19166797,111092902,-91926105,NO,"$128,000",NOT FUNDED,"$3,171",Approval Threshold,,495284
Enabling privacy for Cardano DeFi,4.22,172,13256291,105744701,-92488410,NO,"$115,000",NOT FUNDED,"$3,171",Approval Threshold,,691866
5 Loaves 2 Fish Feed The Hungry App,4.33,242,5262560,97817152,-92554592,NO,"$70,300",NOT FUNDED,"$3,171",Approval Threshold,,425949
MentalHealth = Wealth: heal2earn.io,4.26,225,26728382,119961998,-93233616,NO,"$340,000",NOT FUNDED,"$3,171",Approval Threshold,,651957
Model ICT Hub,4.55,189,10021834,103502725,-93480891,NO,"$24,000",NOT FUNDED,"$3,171",Approval Threshold,,600659
NFTMarket for Disabled-Dextroverse,3.90,174,3259024,96814674,-93555650,NO,"$82,500",NOT FUNDED,"$3,171",Approval Threshold,,575136
Decentralized Logistics Dapp,3.67,158,2241999,96070542,-93828543,NO,"$150,000",NOT FUNDED,"$3,171",Approval Threshold,,622231
Non-Fungible Collectables,3.81,167,9837446,103889571,-94052125,NO,"$250,000",NOT FUNDED,"$3,171",Approval Threshold,,681000
Your Justice: Web3 Reputation Layer,3.88,178,11003987,105825517,-94821530,NO,"$295,890",NOT FUNDED,"$3,171",Approval Threshold,,656346
Proof of Accomplishment on Catalyst,4.11,236,5341868,100334015,-94992147,NO,"$120,880",NOT FUNDED,"$3,171",Approval Threshold,,447779
Decentralized Journalism Protocol,4.19,167,6866070,101980236,-95114166,NO,"$67,408",NOT FUNDED,"$3,171",Approval Threshold,,651774
Disrupting Fake News,4.50,243,11163066,106807587,-95644521,NO,"$118,000",NOT FUNDED,"$3,171",Approval Threshold,,485476
All-in-One Link for Web3 Projects,4.48,185,7002361,103052246,-96049885,NO,"$48,300",NOT FUNDED,"$3,171",Approval Threshold,,594890
Metera: Impactful Token Portfolios,4.29,212,17941902,114936501,-96994599,NO,"$92,700",NOT FUNDED,"$3,171",Approval Threshold,,626785
Carbonno Verifiable Carbon Platform,4.07,176,4167932,101500626,-97332694,NO,"$80,000",NOT FUNDED,"$3,171",Approval Threshold,,600390
World of Pirates,4.26,165,7253584,105510932,-98257348,NO,"$76,000",NOT FUNDED,"$3,171",Approval Threshold,,683421
API Datapoints & Notification Frame,4.19,238,18659408,117450910,-98791502,NO,"$330,000",NOT FUNDED,"$3,171",Approval Threshold,,571892
SPOxNFTs: A Decentralization Tool,4.20,230,9087356,108373104,-99285748,NO,"$87,600",NOT FUNDED,"$3,171",Approval Threshold,,510698
Token Staking Platform,4.25,195,9097721,109249349,-100151628,NO,"$156,900",NOT FUNDED,"$3,171",Approval Threshold,,606908
Gender Unicorns CFNT Card Game,4.33,216,4009342,104534134,-100524792,NO,"$41,120",NOT FUNDED,"$3,171",Approval Threshold,,502516
Dynamic mind-brain NFT design,4.20,202,19249208,120111916,-100862708,NO,"$265,500",NOT FUNDED,"$3,171",Approval Threshold,,689907
Bonding native assets to NFTs,4.21,150,3768715,105710014,-101941299,NO,"$76,800",NOT FUNDED,"$3,171",Approval Threshold,,729858
The Platform as a Service for Web3,4.20,155,4165288,106426439,-102261151,NO,"$100,000",NOT FUNDED,"$3,171",Approval Threshold,,713495
METAIN: Asset backed NFTs/New trend,4.20,169,3728623,108667808,-104939185,NO,"$100,000",NOT FUNDED,"$3,171",Approval Threshold,,665068
Uncollateralized crypto loans,4.07,250,26412055,131503128,-105091073,NO,"$1,470,000",NOT FUNDED,"$3,171",Approval Threshold,,631661
Impact Creating NFTs for Causes,4.53,244,6127635,112888923,-106761288,NO,"$48,700",NOT FUNDED,"$3,171",Approval Threshold,,487773
Defipronto: Cardano IDO Launchpad,2.40,156,862111,108624294,-107762183,NO,"$54,000",NOT FUNDED,"$3,171",Approval Threshold,,701836
Cardano Music Marketplace,3.33,193,3976737,112439589,-108462852,NO,"$206,883",NOT FUNDED,"$3,171",Approval Threshold,,603193
Dynamic NFT-based reputation model,3.83,238,14568119,126339168,-111771049,NO,"$578,000",NOT FUNDED,"$3,171",Approval Threshold,,592047
GameFan-Gaming & Esports Fandom,3.50,218,7418709,127530942,-120112233,NO,"$500,000",NOT FUNDED,"$3,171",Approval Threshold,,619035
"Cardalonia, A Metaverse On Cardano",2.75,218,4150183,130858853,-126708670,NO,"$270,000",NOT FUNDED,"$3,171",Approval Threshold,,619308
ZOOMLOOK Luxury CNFT Platform,3.47,241,12495296,146679653,-134184357,NO,"$1,500,000",NOT FUNDED,"$3,171",Approval Threshold,,660477
NFT Use & Utility on AR Platforms,2.37,230,1694567,141651292,-139956725,NO,"$300,000",NOT FUNDED,"$3,171",Approval Threshold,,623243
Quideos smart-contract,2.79,242,8417822,149876035,-141458213,NO,"$2,000,000",NOT FUNDED,"$3,171",Approval Threshold,,654107
NGO Impact Data Collection App,3.21,190,1048609,143818603,-142769994,NO,"$453,600",NOT FUNDED,"$3,171",Approval Threshold,,762459
let's make it professional,2.33,226,3549247,158510838,-154961591,NO,"$400,000",NOT FUNDED,"$3,171",Approval Threshold,,717080
REiD Real electronic identification,2.54,213,1618707,158507779,-156889072,NO,"$408,000",NOT FUNDED,"$3,171",Approval Threshold,,751768
Cardano ERP - Main Project,3.28,218,2911223,160364067,-157452844,NO,"$491,400",NOT FUNDED,"$3,171",Approval Threshold,,748969
Gamefi Infrastructure Restore2Earn,2.56,215,824203,159359488,-158535285,NO,"$250,000",NOT FUNDED,"$3,171",Approval Threshold,,745040
BLAGO - Global Paradigm Shift,1.94,283,7340367,178255203,-170914836,NO,"$1,000,000",NOT FUNDED,"$3,171",Approval Threshold,,655815
Layer 2 Advanced Architecture,2.00,226,1436258,172480144,-171043886,NO,"$200,000",NOT FUNDED,"$3,171",Approval Threshold,,769542
Earthonomy™ Carbon Offset Platform,2.92,251,2359945,175266821,-172906876,NO,"$430,000",NOT FUNDED,"$3,171",Approval Threshold,,707676
Rust SDK fix critical CBOR encoding,4.50,601,341316957,21340233,319976724,YES,"$50,000",FUNDED,"$950,000",,,603423
OpenSource MetaMask<=>₳ Integration,5.00,1701,324591571,32969674,291621897,YES,"$92,000",FUNDED,"$858,000",,,210206
cip25 (NFT) Rust & WASM library,3.96,529,295570587,20053667,275516920,YES,"$7,000",FUNDED,"$851,000",,,596643
Lucid - Developing the Easy Way,4.57,839,225520298,19085098,206435200,YES,"$44,800",FUNDED,"$806,200",,,291544
Fast reindexable data format,3.80,392,223343714,22026590,201317124,YES,"$50,000",FUNDED,"$756,200",,,625945
Oura v2,4.72,568,195603836,22647587,172956249,YES,"$44,640",FUNDED,"$711,560",,,384245
MLabs - Plutarch v2,4.70,558,181271546,17391962,163879584,YES,"$73,040",FUNDED,"$638,520",,,356028
MLabs - Apropos for Property Tests,4.76,513,179583123,20774965,158808158,YES,"$62,400",FUNDED,"$576,120",,,390562
Decentralized Escrow for Remote Job,4.93,682,182768099,32340389,150427710,YES,"$54,400",FUNDED,"$521,720",,,315408
Carp over-budget + maintenance,3.41,474,187239078,51111479,136127599,YES,"$65,000",FUNDED,"$456,720",,,502849
MLabs - Cardano Throughput Solution,4.67,424,151767511,20963503,130804008,YES,"$81,200",FUNDED,"$375,520",,,407384
Cardano Wallet OneBox,3.03,448,154697901,38610164,116087737,YES,"$45,000",FUNDED,"$330,520",,,431491
Flutter SDK,4.79,613,134434358,19469945,114964413,YES,"$15,000",FUNDED,"$315,520",,,251067
MLabs - Dev Documentation Drive,4.48,321,131916851,18067586,113849265,YES,"$60,000",FUNDED,"$255,520",,,467241
Haskell Course For Developers,4.84,831,135353299,21569324,113783975,YES,"$16,080",FUNDED,"$239,440",,,188836
Dolos: Cardano “Data Node”,4.76,612,129206023,22608188,106597835,YES,"$75,680",FUNDED,"$163,760",,,248062
RootsId Verifiable Credential,5.00,664,121130667,24696887,96433780,YES,"$18,000",FUNDED,"$145,760",,,219620
cexplorer.io - cardano explorer,3.75,279,115065833,19585434,95480399,YES,"$3,000",FUNDED,"$142,760",,,482621
Add Senior Developers to Ecosystem,4.80,505,100538148,22940191,77597957,YES,"$31,000",FUNDED,"$111,760",,,244512
RESTful wrapper for Plutus Offchain,4.88,655,104785558,27957030,76828528,YES,"$32,400",FUNDED,"$79,360",,,202660
Kogmios Open Source Doc/Dev/Support,4.05,281,86343306,18460328,67882978,YES,"$30,000",FUNDED,"$49,360",,,372967
Haskell Integration in Wolfram Tech,3.48,222,88618898,22615836,66003062,YES,"$130,000",NOT FUNDED,"$49,360",Over Budget,,501057
RampUp Plutus Devs for Cardano,4.88,605,86856343,21566628,65289715,YES,"$55,950",NOT FUNDED,"$49,360",Over Budget,,179212
Aiken: Smart Contract Toolchain,4.47,449,83972564,20448568,63523996,YES,"$111,480",NOT FUNDED,"$49,360",Over Budget,,232564
Off-chain SC interaction tooling,4.67,461,83726578,21116717,62609861,YES,"$71,250",NOT FUNDED,"$49,360",Over Budget,,227426
Haskell Book Vietnamese Translation,4.87,579,87810275,26099578,61710697,YES,"$8,080",FUNDED,"$41,280",,,196735
DAO-NET: Small Developer Funding,5.00,512,84037800,22790179,61247621,YES,"$30,000",FUNDED,"$11,280",,,208648
Transaction Editor Hardware wallet,4.76,367,79453780,18927949,60525831,YES,"$10,500",FUNDED,$780,,,268070
Empower thru Project Based Learning,4.86,445,80933170,21718497,59214673,YES,"$36,000",NOT FUNDED,$780,Over Budget,,230678
"Imperator - Secure, Imperative SCs",4.57,475,82179318,24213141,57966177,YES,"$60,000",NOT FUNDED,$780,Over Budget,,223984
plu-ts Typescript smart-contracts,4.50,410,76539149,20850454,55688695,YES,"$105,840",NOT FUNDED,$780,Over Budget,,237536
Golang SDK to Build Health App,4.78,396,79811955,24326943,55485012,YES,"$7,500",NOT FUNDED,$780,Over Budget,,262977
Vietnamese Haskell Course,4.86,512,80411064,24935366,55475698,YES,"$11,580",NOT FUNDED,$780,Over Budget,,205755
Scalus – Scala to Plutus compiler,4.38,354,68567075,18795656,49771419,YES,"$84,000",NOT FUNDED,$780,Over Budget,,246787
Upgrade Cardano wallet js for Vasil,4.55,364,67767674,21036815,46730859,YES,"$45,000",NOT FUNDED,$780,Over Budget,,243968
Open analytics standard for DeFi,4.38,358,63253297,17176338,46076959,YES,"$7,900",NOT FUNDED,$780,Over Budget,,224664
(plu-ts) full Typescript off-chain,4.17,338,66248360,21277585,44970775,YES,"$68,160",NOT FUNDED,$780,Over Budget,,258953
"Koios Extensions - Utilities, Bots",4.67,316,69713437,25567088,44146349,YES,"$60,000",NOT FUNDED,$780,Over Budget,,301521
Glow on the PAB,4.55,304,80865337,38862738,42002599,YES,"$300,000",NOT FUNDED,$780,Over Budget,,393842
LATAM TRANSLATION HOUSE,4.71,316,64954538,23806945,41147593,YES,"$9,900",NOT FUNDED,$780,Over Budget,,280891
Open Source Auctions Smart Contract,4.55,388,65956905,25295150,40661755,YES,"$74,000",NOT FUNDED,$780,Over Budget,,235186
Cardano developer club in Uni,4.72,357,64822472,25454026,39368446,YES,"$44,550",NOT FUNDED,$780,Over Budget,,252875
Plutus support for Golang SDK,3.86,305,55646878,16812606,38834272,YES,"$32,000",NOT FUNDED,$780,Over Budget,,237572
Catalyst School Fund 10 Operations,4.79,459,62254086,23521997,38732089,YES,"$9,250",NOT FUNDED,$780,Over Budget,,186876
Open Smart Contract Library,4.67,366,60141802,22050214,38091588,YES,"$14,650",NOT FUNDED,$780,Over Budget,,224568
Cardano developer courseware in Uni,4.72,349,62484844,25980942,36503902,YES,"$46,120",NOT FUNDED,$780,Over Budget,,253484
Keeping Up with Cardano: 100 videos,4.76,458,65389148,29535526,35853622,YES,"$39,300",NOT FUNDED,$780,Over Budget,,207259
Enable any webapps to use PRISM,4.67,369,53267747,19073868,34193879,YES,"$80,500",NOT FUNDED,$780,Over Budget,,196048
Plutus Video Sub for Vietnam Devs,4.71,318,58563187,26341904,32221283,YES,"$13,900",NOT FUNDED,$780,Over Budget,,266997
App-to-Cardano Wallet Open Protocol,4.71,297,51809795,19976680,31833115,YES,"$18,400",NOT FUNDED,$780,Over Budget,,241705
WAL-API Identity Wallet Service,4.73,288,49954912,21093326,28861586,YES,"$4,950",NOT FUNDED,$780,Over Budget,,246695
Plutus for Nigerian Universities,4.71,326,54113867,25410725,28703142,YES,"$22,500",NOT FUNDED,$780,Over Budget,,243940
Python SDK to Build Health App,4.55,289,49373653,20949136,28424517,YES,"$7,500",NOT FUNDED,$780,Over Budget,,243331
Kelley: Cardano k8s Operators,4.63,359,51119898,25365688,25754210,YES,"$64,560",NOT FUNDED,$780,Over Budget,,213052
Transaction Editor post Vasil HF,4.53,185,43921708,18641325,25280383,YES,"$7,200",NOT FUNDED,$780,Over Budget,,338179
Accelerator: Cardano Startups,4.62,317,51409811,26435295,24974516,YES,"$100,000",NOT FUNDED,$780,Over Budget,,245568
Marlowe Course for Vietnam Devs,4.54,273,48439301,23998833,24440468,YES,"$26,900",NOT FUNDED,$780,Over Budget,,265341
Unreal Engine on Cardano Community,4.55,292,43084013,20620344,22463669,YES,"$6,750",NOT FUNDED,$780,Over Budget,,218166
Cardano Stand @ PROMOTE Conf 2024,4.67,223,35118085,12655689,22462396,YES,"$24,000",NOT FUNDED,$780,Over Budget,,214232
UTXO Optimizer and Scheduler,4.62,309,42705553,21124467,21581086,YES,"$3,854",NOT FUNDED,$780,Over Budget,,206570
FT Smart Contracts for Marketplaces,4.57,239,45564879,24625289,20939590,YES,"$75,000",NOT FUNDED,$780,Over Budget,,293683
MeetProposer-Bright Up Dev's Ideas,4.76,328,47332995,26498333,20834662,YES,"$49,892",NOT FUNDED,$780,Over Budget,,225096
Accelerator: FT Challenge Startups,4.55,200,42012721,23540266,18472455,YES,"$100,000",NOT FUNDED,$780,Over Budget,,327765
CardanoPress: Docs for the Builders,4.37,287,37037647,19047322,17990325,YES,"$9,000",NOT FUNDED,$780,Over Budget,,195418
GIMBALABS TREASURY FOR TUTORS,4.62,311,39628521,22364227,17264294,YES,"$8,640",NOT FUNDED,$780,Over Budget,,199334
Automated Bug-finding for Plutus,4.33,208,34027232,18506185,15521047,YES,"$68,200",NOT FUNDED,$780,Over Budget,,252565
CatalystTalk: Grow Vietnamese Devs,4.49,242,38792587,23611598,15180989,YES,"$15,000",NOT FUNDED,$780,Over Budget,,257869
Developers Hackaton Stories,4.62,284,38496465,23612790,14883675,YES,"$5,780",NOT FUNDED,$780,Over Budget,,218695
Zero to Haskell: Pre-Plutus Program,4.45,277,33546338,19600263,13946075,YES,"$45,000",NOT FUNDED,$780,Over Budget,,191865
Wada Academy for Haskell Devs,4.45,262,35225811,22409195,12816616,YES,"$48,600",NOT FUNDED,$780,Over Budget,,219981
Add Junior Developers to Ecosystem,4.67,259,37598379,25149630,12448749,YES,"$31,000",NOT FUNDED,$780,Over Budget,,242270
Emursive DApp (Metaverse) Builder,4.57,205,36474128,24170643,12303485,YES,"$49,190",NOT FUNDED,$780,Over Budget,,295828
Open Standards Library,4.50,216,28928612,17498832,11429780,YES,"$14,650",NOT FUNDED,$780,Over Budget,,214942
(cardano-go) A Golang package,4.38,206,29196550,18804426,10392124,YES,"$21,600",NOT FUNDED,$780,Over Budget,,233014
Haskell-Plutus-Atala => French Devs,4.33,181,30759299,20855595,9903704,YES,"$21,000",NOT FUNDED,$780,Over Budget,,285165
Stake Pool Keys in libcardano,4.33,182,26616363,18593885,8022478,YES,"$12,800",NOT FUNDED,$780,Over Budget,,248408
Cardano Node on AWS - Quick Start,4.54,209,29608106,21923993,7684113,YES,"$16,580",NOT FUNDED,$780,Over Budget,,246565
Dandelion Community Service,4.38,217,26053290,19188690,6864600,YES,"$23,400",NOT FUNDED,$780,Over Budget,,208488
Catalyst Dashboard Innovatio Tribe,4.59,224,33786764,27312739,6474025,YES,"$42,000",NOT FUNDED,$780,Over Budget,,272766
Rust SDK to Build Health App,4.50,210,30522094,24086171,6435923,YES,"$7,500",NOT FUNDED,$780,Over Budget,,260039
Automated Cardano Testing Pipeline,4.33,224,24965919,19050014,5915905,YES,"$10,400",NOT FUNDED,$780,Over Budget,,196500
An open source book on Cardano,4.57,355,31940697,26229752,5710945,YES,"$59,850",NOT FUNDED,$780,Over Budget,,163860
Catalyst HeartBeat,4.43,197,24807240,20084204,4723036,YES,"$9,115",NOT FUNDED,$780,Over Budget,,227875
Blockchain Course for Vietnam Devs,4.43,238,28136914,23899108,4237806,YES,"$22,400",NOT FUNDED,$780,Over Budget,,218639
CardanoHTX Developer Hub,4.53,168,23554211,20505299,3048912,NO,"$6,980",NOT FUNDED,$780,Approval Threshold,,262259
Learning token engineering elements,4.50,166,24979414,22579499,2399915,NO,"$33,400",NOT FUNDED,$780,Approval Threshold,,286499
Developer Portal - Built on Cardano,4.21,201,22293013,20227149,2065864,NO,"$6,300",NOT FUNDED,$780,Approval Threshold,,211543
DCOne Crypto for Developers,4.33,169,21650201,19703652,1946549,NO,"$45,100",NOT FUNDED,$780,Approval Threshold,,244697
Rewards for Community Contributors,4.54,179,26293374,24784181,1509193,NO,"$29,600",NOT FUNDED,$780,Approval Threshold,,285349
Java SDK to Build Health App,4.55,223,22071057,21125933,945124,NO,"$7,500",NOT FUNDED,$780,Approval Threshold,,193708
Fix Web3 rabbit holes,4.42,180,20623640,20737018,-113378,NO,"$61,440",NOT FUNDED,$780,Approval Threshold,,229781
Cardano e-Learning Platform,4.37,290,25537210,25775988,-238778,NO,"$180,200",NOT FUNDED,$780,Approval Threshold,,176942
Catalyst Swarm Operations,4.59,254,25124019,25706777,-582758,NO,"$41,000",NOT FUNDED,$780,Approval Threshold,,200121
Learn-to-Earn Open Source Tooling,4.29,203,20180995,21550002,-1369007,NO,"$19,440",NOT FUNDED,$780,Approval Threshold,,205571
Unity Game Engine NFT Plugin,3.67,257,23770644,26842220,-3071576,NO,"$45,000",NOT FUNDED,$780,Approval Threshold,,196937
Cardano Learn to Earn for Devs,4.40,205,18731663,22516108,-3784445,NO,"$27,500",NOT FUNDED,$780,Approval Threshold,,201209
Virtual Hackathon for Dev Education,4.30,183,20564572,24407824,-3843252,NO,"$135,000",NOT FUNDED,$780,Approval Threshold,,245751
ADA Web3 Wallet Integration Package,3.95,196,14408605,18939142,-4530537,NO,"$7,500",NOT FUNDED,$780,Approval Threshold,,170142
Developers Reward program DEV$,4.55,190,17409265,24524842,-7115577,NO,"$55,000",NOT FUNDED,$780,Approval Threshold,,220706
Challenge Teams Web Portal - CTWP,4.43,170,15713071,23308726,-7595655,NO,"$28,180",NOT FUNDED,$780,Approval Threshold,,229540
Making developers into businesses,4.63,223,18654686,26807598,-8152912,NO,"$16,000",NOT FUNDED,$780,Approval Threshold,,203867
